PID,abs_velocity_mm_yr,stability_level,agent_predicted_level,recommended_action
26,111.30587916666668,5,5,REINFORCE / ALARM
26,71.38811250000002,4,4,FIELD INSPECTION
26,21.22711250000007,4,5,REINFORCE / ALARM
26,73.79470416666665,4,4,FIELD INSPECTION
26,87.3678,4,4,FIELD INSPECTION
26,34.316252083333346,4,4,FIELD INSPECTION
26,33.401097916666714,4,4,FIELD INSPECTION
26,3.513502083333364,2,3,ENHANCED MONITORING
26,22.21328749999996,3,3,ENHANCED MONITORING
26,102.7752625,5,5,REINFORCE / ALARM
26,13.43917083333333,4,5,REINFORCE / ALARM
26,8.763970833333309,2,3,ENHANCED MONITORING
26,13.102329166666635,4,3,ENHANCED MONITORING
26,2.739374999999967,3,3,ENHANCED MONITORING
30,62.55210625,4,4,FIELD INSPECTION
30,75.42919791666667,4,4,FIELD INSPECTION
30,25.468070833333332,3,3,ENHANCED MONITORING
30,5.353956250000006,2,3,ENHANCED MONITORING
30,14.460348958333336,3,3,ENHANCED MONITORING
30,8.17297604166667,2,3,ENHANCED MONITORING
30,8.771580208333338,2,3,ENHANCED MONITORING
30,15.854893749999995,3,3,ENHANCED MONITORING
30,39.221762500000004,4,4,FIELD INSPECTION
30,25.91144375,3,3,ENHANCED MONITORING
30,28.034966666666666,3,3,ENHANCED MONITORING
30,31.99995833333334,4,4,FIELD INSPECTION
30,48.703043750000006,4,4,FIELD INSPECTION
30,16.391608333333334,3,3,ENHANCED MONITORING
30,5.300183333333322,2,3,ENHANCED MONITORING
30,37.92613958333333,4,4,FIELD INSPECTION
30,37.967737500000005,4,4,FIELD INSPECTION
30,37.58828333333332,4,4,FIELD INSPECTION
30,20.15469791666666,3,3,ENHANCED MONITORING
30,8.654395833333325,2,3,ENHANCED MONITORING
30,18.532886458333344,3,3,ENHANCED MONITORING
30,27.62558229166666,3,3,ENHANCED MONITORING
30,16.379940625,3,3,ENHANCED MONITORING
30,11.160416666666661,3,3,ENHANCED MONITORING
30,5.279891666666669,2,3,ENHANCED MONITORING
30,27.69000833333332,3,3,ENHANCED MONITORING
30,0.767025000000018,1,3,ENHANCED MONITORING
30,6.27418333333333,2,3,ENHANCED MONITORING
30,21.77295833333332,3,3,ENHANCED MONITORING
30,26.767752083333324,3,3,ENHANCED MONITORING
30,1.977422916666652,1,3,ENHANCED MONITORING
30,6.73581875,2,3,ENHANCED MONITORING
30,22.891029166666666,3,3,ENHANCED MONITORING
30,14.762187500000003,3,3,ENHANCED MONITORING
30,2.0423562499999974,2,3,ENHANCED MONITORING
30,11.022433333333325,3,3,ENHANCED MONITORING
30,27.21213958333333,3,3,ENHANCED MONITORING
30,4.1937802083333455,2,3,ENHANCED MONITORING
30,10.671894791666666,3,3,ENHANCED MONITORING
30,42.278194791666664,4,4,FIELD INSPECTION
30,49.589789583333335,4,4,FIELD INSPECTION
30,40.46868541666668,4,4,FIELD INSPECTION
30,15.97106354166666,3,3,ENHANCED MONITORING
30,13.42750312500001,3,3,ENHANCED MONITORING
30,19.11525729166665,3,3,ENHANCED MONITORING
30,4.796949999999995,2,3,ENHANCED MONITORING
30,0.9922624999999942,1,3,ENHANCED MONITORING
30,17.092685416666658,3,3,ENHANCED MONITORING
30,33.51676041666666,4,4,FIELD INSPECTION
30,20.422547916666684,4,3,ENHANCED MONITORING
30,6.671900000000022,2,3,ENHANCED MONITORING
30,1.32606041666664,1,3,ENHANCED MONITORING
30,42.84889791666668,4,4,FIELD INSPECTION
30,31.858931249999966,4,4,FIELD INSPECTION
30,22.777395833333305,3,3,ENHANCED MONITORING
30,24.13287916666665,3,3,ENHANCED MONITORING
30,21.316395833333395,3,3,ENHANCED MONITORING
30,16.00403749999997,3,3,ENHANCED MONITORING
30,34.07579583333328,4,4,FIELD INSPECTION
30,35.78841249999999,4,4,FIELD INSPECTION
30,2.154975000000025,2,3,ENHANCED MONITORING
30,55.65598333333338,5,5,REINFORCE / ALARM
30,52.61426250000002,4,4,FIELD INSPECTION
30,50.77380833333337,4,4,FIELD INSPECTION
30,7.7148916666667136,2,3,ENHANCED MONITORING
30,24.02330416666669,3,3,ENHANCED MONITORING
30,42.05042083333338,5,5,REINFORCE / ALARM
30,40.36012499999995,4,4,FIELD INSPECTION
30,37.121575,4,4,FIELD INSPECTION
30,30.674912500000023,4,4,FIELD INSPECTION
30,11.585527083333295,3,3,ENHANCED MONITORING
30,5.961691666666649,2,3,ENHANCED MONITORING
30,20.011641666666634,3,3,ENHANCED MONITORING
30,49.20424791666667,5,5,REINFORCE / ALARM
30,31.75645833333333,4,4,FIELD INSPECTION
30,21.963699999999964,3,3,ENHANCED MONITORING
30,1.398095833333277,1,3,ENHANCED MONITORING
30,29.301166666666727,3,4,FIELD INSPECTION
30,107.76904166666668,5,5,REINFORCE / ALARM
30,66.8164,4,4,FIELD INSPECTION
37,28.55747708333334,3,3,ENHANCED MONITORING
37,7.512989583333332,2,3,ENHANCED MONITORING
37,13.698904166666665,3,3,ENHANCED MONITORING
37,31.561658333333337,4,4,FIELD INSPECTION
37,12.274429166666666,3,3,ENHANCED MONITORING
37,23.758497916666666,3,3,ENHANCED MONITORING
37,18.888497916666665,3,3,ENHANCED MONITORING
37,5.760804166666663,2,3,ENHANCED MONITORING
37,58.95033541666667,4,4,FIELD INSPECTION
37,2.754593749999998,2,3,ENHANCED MONITORING
37,9.307787499999998,2,3,ENHANCED MONITORING
37,40.39462083333334,4,4,FIELD INSPECTION
37,23.461224999999995,3,3,ENHANCED MONITORING
37,29.394508333333334,3,4,FIELD INSPECTION
37,33.19513750000001,4,4,FIELD INSPECTION
37,15.756479166666665,3,3,ENHANCED MONITORING
37,33.91650625,4,4,FIELD INSPECTION
37,21.321468749999998,3,3,ENHANCED MONITORING
37,21.80441041666666,3,3,ENHANCED MONITORING
37,25.336175,3,3,ENHANCED MONITORING
37,5.624342708333327,2,3,ENHANCED MONITORING
37,28.37130104166667,3,4,FIELD INSPECTION
37,3.586044791666675,2,3,ENHANCED MONITORING
37,74.34460833333333,5,5,REINFORCE / ALARM
37,32.92322916666665,4,4,FIELD INSPECTION
37,66.94017916666665,4,4,FIELD INSPECTION
37,14.962060416666652,3,3,ENHANCED MONITORING
37,3.8574458333333372,2,3,ENHANCED MONITORING
37,10.037272916666668,3,3,ENHANCED MONITORING
37,5.953575000000002,2,3,ENHANCED MONITORING
37,2.5252979166666747,2,3,ENHANCED MONITORING
37,12.683306249999996,3,3,ENHANCED MONITORING
37,18.776893750000017,3,3,ENHANCED MONITORING
37,36.974460416666666,4,4,FIELD INSPECTION
37,7.589083333333339,3,3,ENHANCED MONITORING
37,3.4617583333333166,2,3,ENHANCED MONITORING
37,33.01251250000001,4,4,FIELD INSPECTION
37,28.80351354166665,3,3,ENHANCED MONITORING
37,12.471765625000005,3,3,ENHANCED MONITORING
37,0.621432291666674,1,3,ENHANCED MONITORING
37,10.446150000000005,3,3,ENHANCED MONITORING
37,18.33250625000001,3,3,ENHANCED MONITORING
37,12.27138541666666,3,3,ENHANCED MONITORING
37,3.188835416666669,2,3,ENHANCED MONITORING
37,9.886100000000003,2,3,ENHANCED MONITORING
37,12.909558333333328,3,3,ENHANCED MONITORING
37,20.484437500000002,3,3,ENHANCED MONITORING
37,18.304097916666667,3,3,ENHANCED MONITORING
37,3.5104583333333346,2,3,ENHANCED MONITORING
37,9.181979166666679,2,3,ENHANCED MONITORING
37,95.14559583333335,5,5,REINFORCE / ALARM
37,67.06598749999999,4,4,FIELD INSPECTION
37,68.74613749999999,4,4,FIELD INSPECTION
37,11.535812500000006,3,3,ENHANCED MONITORING
37,8.074054166666665,2,3,ENHANCED MONITORING
37,5.492954166666661,2,3,ENHANCED MONITORING
37,48.085162499999996,4,4,FIELD INSPECTION
37,25.171812499999977,3,3,ENHANCED MONITORING
37,44.172929166666655,4,4,FIELD INSPECTION
37,28.408333333333342,3,3,ENHANCED MONITORING
37,44.86690416666667,4,4,FIELD INSPECTION
37,24.19578333333331,3,3,ENHANCED MONITORING
37,100.85972916666667,5,5,REINFORCE / ALARM
37,16.486979166666647,4,3,ENHANCED MONITORING
37,44.49759583333335,4,4,FIELD INSPECTION
37,63.22883333333332,4,4,FIELD INSPECTION
37,34.3517625,4,4,FIELD INSPECTION
37,55.95832916666666,5,5,REINFORCE / ALARM
37,16.67569166666665,3,3,ENHANCED MONITORING
37,50.81236249999998,4,4,FIELD INSPECTION
37,14.81798958333333,3,3,ENHANCED MONITORING
37,8.702081249999994,2,3,ENHANCED MONITORING
37,5.717177083333329,2,3,ENHANCED MONITORING
37,75.75284999999998,4,5,REINFORCE / ALARM
37,42.49176458333331,4,4,FIELD INSPECTION
37,27.536806249999984,3,3,ENHANCED MONITORING
37,35.52157708333335,4,4,FIELD INSPECTION
37,34.32538333333331,4,4,FIELD INSPECTION
37,57.16974166666665,4,4,FIELD INSPECTION
37,81.097675,4,4,FIELD INSPECTION
39,107.0426,5,5,REINFORCE / ALARM
39,42.25942499999999,4,4,FIELD INSPECTION
39,3.61901875,2,3,ENHANCED MONITORING
39,2.7627104166666623,2,3,ENHANCED MONITORING
39,29.031287500000005,3,3,ENHANCED MONITORING
39,13.078993749999995,3,3,ENHANCED MONITORING
39,26.42380833333334,3,3,ENHANCED MONITORING
39,20.452985416666678,3,3,ENHANCED MONITORING
39,2.702849999999984,2,3,ENHANCED MONITORING
39,11.97106875,3,3,ENHANCED MONITORING
39,33.55734375,4,4,FIELD INSPECTION
39,69.6957875,4,4,FIELD INSPECTION
39,38.877818749999996,4,4,FIELD INSPECTION
39,19.791477083333334,3,3,ENHANCED MONITORING
39,27.237504166666668,3,4,FIELD INSPECTION
39,12.243991666666668,3,3,ENHANCED MONITORING
39,19.85438125,3,3,ENHANCED MONITORING
39,47.64889166666666,4,4,FIELD INSPECTION
39,2.0504729166666635,2,3,ENHANCED MONITORING
39,1.868862499999994,1,3,ENHANCED MONITORING
39,9.781090625000001,2,3,ENHANCED MONITORING
39,2.981353125000003,2,3,ENHANCED MONITORING
39,27.858936458333336,3,3,ENHANCED MONITORING
39,37.54161250000001,4,4,FIELD INSPECTION
39,8.39770625,2,3,ENHANCED MONITORING
39,45.273752083333335,4,4,FIELD INSPECTION
39,69.78811458333332,4,4,FIELD INSPECTION
39,108.14139375,5,5,REINFORCE / ALARM
39,11.447543749999994,4,3,ENHANCED MONITORING
39,6.9194583333333375,2,3,ENHANCED MONITORING
39,38.16862499999999,4,4,FIELD INSPECTION
39,7.386166666666663,2,3,ENHANCED MONITORING
39,53.856112499999995,4,4,FIELD INSPECTION
39,32.484929166666674,4,4,FIELD INSPECTION
39,33.05411041666667,4,4,FIELD INSPECTION
39,34.12753958333332,4,4,FIELD INSPECTION
39,16.401754166666667,3,3,ENHANCED MONITORING
39,36.84408645833333,4,4,FIELD INSPECTION
39,12.308417708333339,3,3,ENHANCED MONITORING
39,12.99427604166668,3,3,ENHANCED MONITORING
39,21.366110416666668,3,3,ENHANCED MONITORING
39,17.760281250000002,3,3,ENHANCED MONITORING
39,14.632828124999994,3,3,ENHANCED MONITORING
39,5.031826041666672,2,3,ENHANCED MONITORING
39,24.06946770833332,3,3,ENHANCED MONITORING
39,25.21746874999998,3,3,ENHANCED MONITORING
39,16.245508333333337,3,3,ENHANCED MONITORING
39,10.075827083333335,3,3,ENHANCED MONITORING
39,17.771441666666664,3,3,ENHANCED MONITORING
39,93.81040416666666,5,5,REINFORCE / ALARM
39,115.47175833333334,5,5,REINFORCE / ALARM
39,118.87365625,5,5,REINFORCE / ALARM
39,57.87081875000003,4,4,FIELD INSPECTION
39,12.23891875000001,4,3,ENHANCED MONITORING
39,42.892525,4,4,FIELD INSPECTION
39,120.60149166666667,5,5,REINFORCE / ALARM
39,19.58145833333333,4,5,REINFORCE / ALARM
39,63.0238875,5,5,REINFORCE / ALARM
39,43.46272083333333,4,4,FIELD INSPECTION
39,60.01463333333331,5,5,REINFORCE / ALARM
39,61.46751666666669,5,5,REINFORCE / ALARM
39,27.771175000000017,3,4,FIELD INSPECTION
39,114.24614166666667,5,5,REINFORCE / ALARM
39,55.66612916666662,4,4,FIELD INSPECTION
39,16.982095833333332,3,3,ENHANCED MONITORING
39,38.828104166666655,4,4,FIELD INSPECTION
39,23.98272083333339,3,3,ENHANCED MONITORING
39,34.43292916666665,4,4,FIELD INSPECTION
39,43.36937916666667,4,4,FIELD INSPECTION
39,32.18867083333329,4,4,FIELD INSPECTION
39,55.225800000000014,4,4,FIELD INSPECTION
39,18.382220833333314,3,3,ENHANCED MONITORING
39,9.4193916666667,2,3,ENHANCED MONITORING
39,55.29885000000005,4,4,FIELD INSPECTION
39,14.441579166666711,3,3,ENHANCED MONITORING
39,19.97917500000004,3,3,ENHANCED MONITORING
39,97.6779958333334,4,5,REINFORCE / ALARM
39,150.56010833333337,5,5,REINFORCE / ALARM
39,69.50301666666668,5,5,REINFORCE / ALARM
39,31.208583333333326,4,4,FIELD INSPECTION
52,2.518195833333337,2,3,ENHANCED MONITORING
52,1.770447916666664,1,3,ENHANCED MONITORING
52,4.133412499999996,2,3,ENHANCED MONITORING
52,32.34593125,4,4,FIELD INSPECTION
52,6.203669791666669,2,3,ENHANCED MONITORING
52,17.67251979166667,3,3,ENHANCED MONITORING
52,7.127955208333333,2,3,ENHANCED MONITORING
52,16.35914166666667,3,3,ENHANCED MONITORING
52,18.563831250000003,3,3,ENHANCED MONITORING
52,9.164731249999997,2,3,ENHANCED MONITORING
52,36.258164583333325,4,4,FIELD INSPECTION
52,15.103087499999996,3,3,ENHANCED MONITORING
52,9.550272916666668,2,3,ENHANCED MONITORING
52,1.309827083333334,1,3,ENHANCED MONITORING
52,53.690735416666676,4,4,FIELD INSPECTION
52,56.81159375000001,4,4,FIELD INSPECTION
52,33.58575208333335,4,4,FIELD INSPECTION
52,10.44107708333333,3,3,ENHANCED MONITORING
52,3.046793749999999,2,3,ENHANCED MONITORING
52,37.361016666666664,4,4,FIELD INSPECTION
52,19.004160416666668,3,3,ENHANCED MONITORING
52,41.15961666666667,4,4,FIELD INSPECTION
52,22.57042083333332,3,3,ENHANCED MONITORING
52,9.922624999999998,2,3,ENHANCED MONITORING
52,32.084168749999996,4,4,FIELD INSPECTION
52,54.47297916666667,4,4,FIELD INSPECTION
52,50.39942708333333,4,4,FIELD INSPECTION
52,9.994660416666674,2,3,ENHANCED MONITORING
52,15.886345833333328,3,3,ENHANCED MONITORING
52,14.863645833333322,3,3,ENHANCED MONITORING
52,29.73642291666666,3,4,FIELD INSPECTION
52,4.880145833333337,2,3,ENHANCED MONITORING
52,27.0224125,3,3,ENHANCED MONITORING
52,56.3885125,4,4,FIELD INSPECTION
52,38.00629166666666,4,4,FIELD INSPECTION
52,1.2032958333333312,1,3,ENHANCED MONITORING
52,27.94974166666667,3,3,ENHANCED MONITORING
52,30.088483333333333,4,3,ENHANCED MONITORING
52,56.609691666666684,4,4,FIELD INSPECTION
52,18.291922916666667,3,3,ENHANCED MONITORING
52,40.30330833333334,4,4,FIELD INSPECTION
52,6.259979166666658,2,3,ENHANCED MONITORING
52,6.820536458333333,2,3,ENHANCED MONITORING
52,21.384880208333342,3,3,ENHANCED MONITORING
52,29.45994895833333,3,4,FIELD INSPECTION
52,7.966508333333327,2,3,ENHANCED MONITORING
52,10.414697916666675,3,3,ENHANCED MONITORING
52,15.946206249999987,3,3,ENHANCED MONITORING
52,67.11874583333332,4,4,FIELD INSPECTION
52,61.52331874999999,4,4,FIELD INSPECTION
52,44.43266249999999,4,4,FIELD INSPECTION
52,3.051866666666662,2,3,ENHANCED MONITORING
52,21.18450000000001,3,3,ENHANCED MONITORING
52,39.88327083333334,4,4,FIELD INSPECTION
52,66.67435833333332,5,5,REINFORCE / ALARM
52,166.06294166666666,5,5,REINFORCE / ALARM
52,98.68852083333331,5,5,REINFORCE / ALARM
52,0.004058333333326465,1,3,ENHANCED MONITORING
52,75.9151833333333,5,5,REINFORCE / ALARM
52,84.28549583333333,5,5,REINFORCE / ALARM
52,130.49976666666663,5,5,REINFORCE / ALARM
52,66.29287499999998,4,4,FIELD INSPECTION
52,85.89665416666669,5,5,REINFORCE / ALARM
52,55.98267916666663,5,5,REINFORCE / ALARM
52,65.10378333333337,4,4,FIELD INSPECTION
52,37.261587500000026,4,4,FIELD INSPECTION
52,105.01140416666664,5,5,REINFORCE / ALARM
52,40.80451249999999,4,4,FIELD INSPECTION
52,149.8478708333333,5,5,REINFORCE / ALARM
52,133.5354,5,5,REINFORCE / ALARM
52,166.1014958333333,5,5,REINFORCE / ALARM
52,8.304364583333372,2,3,ENHANCED MONITORING
52,25.726789583333353,3,3,ENHANCED MONITORING
52,115.60263958333333,5,5,REINFORCE / ALARM
52,74.59622500000002,4,4,FIELD INSPECTION
52,112.29611249999998,5,5,REINFORCE / ALARM
52,68.01969583333333,4,4,FIELD INSPECTION
52,84.13127916666667,4,4,FIELD INSPECTION
52,71.60929166666669,4,4,FIELD INSPECTION
52,65.65368750000003,5,5,REINFORCE / ALARM
56,44.25003749999999,4,4,FIELD INSPECTION
56,6.597835416666669,3,3,ENHANCED MONITORING
56,26.974727083333324,4,5,REINFORCE / ALARM
56,8.838035416666663,2,3,ENHANCED MONITORING
56,46.273623958333324,4,4,FIELD INSPECTION
56,11.340505208333328,3,3,ENHANCED MONITORING
56,30.52830520833334,4,4,FIELD INSPECTION
56,30.716003124999997,4,3,ENHANCED MONITORING
56,16.76142395833334,3,3,ENHANCED MONITORING
56,8.273419791666669,2,3,ENHANCED MONITORING
56,20.185135416666682,3,3,ENHANCED MONITORING
56,33.74402708333334,4,4,FIELD INSPECTION
56,37.63393958333334,4,4,FIELD INSPECTION
56,35.753916666666676,4,4,FIELD INSPECTION
56,0.37945416666666176,1,3,ENHANCED MONITORING
56,19.341002083333333,3,3,ENHANCED MONITORING
56,1.4863645833333656,1,3,ENHANCED MONITORING
56,70.27308541666666,4,4,FIELD INSPECTION
56,68.09680416666667,4,4,FIELD INSPECTION
56,64.27892708333336,4,4,FIELD INSPECTION
56,22.150383333333348,3,3,ENHANCED MONITORING
56,6.555222916666654,2,3,ENHANCED MONITORING
56,1.3838916666666672,1,3,ENHANCED MONITORING
56,15.590087500000001,3,3,ENHANCED MONITORING
56,12.038031249999987,3,3,ENHANCED MONITORING
56,59.65344166666667,5,5,REINFORCE / ALARM
56,42.86513124999998,4,4,FIELD INSPECTION
56,65.24481041666665,4,4,FIELD INSPECTION
56,17.32198125,3,3,ENHANCED MONITORING
56,49.13119791666664,4,4,FIELD INSPECTION
56,80.26571666666665,4,4,FIELD INSPECTION
56,39.878197916666686,4,4,FIELD INSPECTION
56,2.339629166666693,2,3,ENHANCED MONITORING
56,42.14071874999998,4,4,FIELD INSPECTION
56,15.873156250000024,3,3,ENHANCED MONITORING
56,15.088883333333348,3,3,ENHANCED MONITORING
56,28.243970833333364,3,3,ENHANCED MONITORING
56,17.606064583333318,3,3,ENHANCED MONITORING
56,26.418735416666664,3,3,ENHANCED MONITORING
56,29.110424999999992,3,3,ENHANCED MONITORING
56,66.10111875000001,4,4,FIELD INSPECTION
56,50.435952083333326,4,4,FIELD INSPECTION
56,10.164603124999996,3,3,ENHANCED MONITORING
56,3.801136458333341,2,3,ENHANCED MONITORING
56,42.136153124999986,4,4,FIELD INSPECTION
56,58.2624479166667,4,4,FIELD INSPECTION
56,19.378541666666667,3,3,ENHANCED MONITORING
56,23.71487083333336,3,3,ENHANCED MONITORING
56,1.9824958333332556,1,3,ENHANCED MONITORING
56,95.57070624999994,4,5,REINFORCE / ALARM
56,10.49890833333337,4,3,ENHANCED MONITORING
56,15.181210416666723,3,3,ENHANCED MONITORING
56,12.295735416666659,3,3,ENHANCED MONITORING
56,31.69862708333339,4,4,FIELD INSPECTION
56,11.949762500000048,3,3,ENHANCED MONITORING
56,106.23296250000004,5,5,REINFORCE / ALARM
56,54.12396250000009,5,5,REINFORCE / ALARM
56,13.144941666666599,3,3,ENHANCED MONITORING
56,94.36436666666675,4,5,REINFORCE / ALARM
56,0.13392499999997654,1,3,ENHANCED MONITORING
56,32.88467499999992,4,4,FIELD INSPECTION
56,71.94816250000007,4,4,FIELD INSPECTION
56,65.4081583333333,5,5,REINFORCE / ALARM
56,51.441404166666665,5,5,REINFORCE / ALARM
56,52.18407916666666,4,4,FIELD INSPECTION
56,51.41705416666658,4,4,FIELD INSPECTION
56,2.28687083333341,2,3,ENHANCED MONITORING
56,71.6234958333333,4,4,FIELD INSPECTION
56,61.31329999999999,4,4,FIELD INSPECTION
56,18.907775000000054,3,3,ENHANCED MONITORING
56,27.220256249999995,3,3,ENHANCED MONITORING
56,1.0866187500000244,1,3,ENHANCED MONITORING
56,118.08836874999999,5,5,REINFORCE / ALARM
56,106.57995,5,5,REINFORCE / ALARM
56,95.13139166666672,5,5,REINFORCE / ALARM
56,13.266691666666674,3,3,ENHANCED MONITORING
56,32.825829166666644,4,4,FIELD INSPECTION
56,0.750791666666648,1,3,ENHANCED MONITORING
56,84.6487166666667,4,5,REINFORCE / ALARM
56,100.85364166666663,5,5,REINFORCE / ALARM
62,36.32106875,4,4,FIELD INSPECTION
62,20.97651041666666,3,3,ENHANCED MONITORING
62,20.150639583333344,3,3,ENHANCED MONITORING
62,47.64787708333335,4,4,FIELD INSPECTION
62,64.00498958333334,4,4,FIELD INSPECTION
62,31.338450000000005,4,4,FIELD INSPECTION
62,44.32105833333333,4,4,FIELD INSPECTION
62,22.707896875,3,3,ENHANCED MONITORING
62,8.161815625000001,2,3,ENHANCED MONITORING
62,25.911951041666672,3,3,ENHANCED MONITORING
62,24.59552916666667,3,3,ENHANCED MONITORING
62,12.59199375,3,3,ENHANCED MONITORING
62,28.387027083333333,3,3,ENHANCED MONITORING
62,20.348483333333334,3,3,ENHANCED MONITORING
62,40.0131375,4,4,FIELD INSPECTION
62,26.113345833333327,3,3,ENHANCED MONITORING
62,62.67182708333333,4,4,FIELD INSPECTION
62,24.352029166666668,3,3,ENHANCED MONITORING
62,9.42142083333333,2,3,ENHANCED MONITORING
62,12.773604166666672,3,3,ENHANCED MONITORING
62,6.628272916666664,2,3,ENHANCED MONITORING
62,6.404050000000001,2,3,ENHANCED MONITORING
62,32.10344583333333,4,4,FIELD INSPECTION
62,15.789960416666664,3,3,ENHANCED MONITORING
62,20.263258333333336,3,3,ENHANCED MONITORING
62,44.2135125,4,4,FIELD INSPECTION
62,52.40120000000001,5,5,REINFORCE / ALARM
62,91.29220833333333,4,4,FIELD INSPECTION
62,50.642927083333326,5,5,REINFORCE / ALARM
62,40.09531875000001,4,4,FIELD INSPECTION
62,36.25512083333334,4,4,FIELD INSPECTION
62,6.445647916666668,2,3,ENHANCED MONITORING
62,13.638029166666664,3,3,ENHANCED MONITORING
62,11.305502083333336,3,3,ENHANCED MONITORING
62,14.993512500000003,3,3,ENHANCED MONITORING
62,85.19963541666667,4,5,REINFORCE / ALARM
62,17.80289375000001,4,3,ENHANCED MONITORING
62,23.825967708333327,3,3,ENHANCED MONITORING
62,67.89743854166666,4,4,FIELD INSPECTION
62,30.539465624999995,4,4,FIELD INSPECTION
62,11.740758333333345,3,3,ENHANCED MONITORING
62,27.969018749999993,3,3,ENHANCED MONITORING
62,19.983740625000006,3,3,ENHANCED MONITORING
62,12.897890625000011,3,3,ENHANCED MONITORING
62,24.886207291666665,3,3,ENHANCED MONITORING
62,23.037129166666656,3,3,ENHANCED MONITORING
62,8.429158333333334,2,3,ENHANCED MONITORING
62,16.01519791666667,3,3,ENHANCED MONITORING
62,28.173964583333326,3,3,ENHANCED MONITORING
62,166.8157625,5,5,REINFORCE / ALARM
62,202.71375,5,5,REINFORCE / ALARM
62,146.12739375,5,5,REINFORCE / ALARM
62,43.35010208333335,4,4,FIELD INSPECTION
62,18.157997916666663,3,3,ENHANCED MONITORING
62,0.9415333333333334,1,3,ENHANCED MONITORING
62,109.73733333333335,5,5,REINFORCE / ALARM
62,78.00522500000001,4,5,REINFORCE / ALARM
62,108.33315,5,5,REINFORCE / ALARM
62,93.72314999999999,5,5,REINFORCE / ALARM
62,38.785491666666665,5,5,REINFORCE / ALARM
62,56.256616666666666,4,4,FIELD INSPECTION
62,105.12706666666666,5,5,REINFORCE / ALARM
62,5.107412500000014,2,3,ENHANCED MONITORING
62,40.40070833333332,4,4,FIELD INSPECTION
62,12.386033333333339,3,3,ENHANCED MONITORING
62,79.32418333333334,4,4,FIELD INSPECTION
62,1.4407083333333333,1,3,ENHANCED MONITORING
62,21.825716666666665,3,3,ENHANCED MONITORING
62,65.17480416666666,4,4,FIELD INSPECTION
62,32.373325,4,4,FIELD INSPECTION
62,3.6484416666666655,2,3,ENHANCED MONITORING
62,9.318947916666671,2,3,ENHANCED MONITORING
62,43.97305624999999,4,4,FIELD INSPECTION
62,3.0752020833333376,2,3,ENHANCED MONITORING
62,7.219775000000003,2,3,ENHANCED MONITORING
62,87.32112916666665,4,4,FIELD INSPECTION
62,70.28018750000001,4,4,FIELD INSPECTION
62,86.1807375,4,4,FIELD INSPECTION
62,45.3944875,4,4,FIELD INSPECTION
62,69.89261666666667,4,4,FIELD INSPECTION
